search_name,search_query,title,published,link,past_days,published_dt_utc
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Real Madrid vs Sevilla Highlights: Mbappé Equals Ronaldo Record in 2-0 Win - Asianet Newsable,"Sun, 21 Dec 2025 07:35:05 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxONzFzbDFhTXdKb0VZYjBpZ2gwcmxGcU43S0lnSmVsakJRS2tZeE01ZVR5QW9tT1VkUV9LR1ZZUE5YUF9WTkNKaDRDNnJ1dGZXN2tDUVNQT295YlF6ZGRTajN0VUFwcWZJd2VLcTY1Zmx6MXVPX3FCVm5pc2RoRjIwaTVMRFpzY1lzWEJwNnZNMkhpZldRaEo4eG02RURncVdjb0pFY3d5ZEJ0aktXVm4w0gG0AUFVX3lxTE9SdndITWJsTGVpbjJmZGwwc0R3cHlsQllJcEpvTHN3MUhNNVNqX2lfeEJDVzhlT28tUzRIaTRSSXNHMGJnLU5aeWNKN3lnREJPeDBlNUoyNDFLV2VMUklucHNwMHllb3ZVdW5wRE9DLUlPYlItZ21ZS3VOdHVhTnZhVGM1Q0Q3WTdmUDMtdmlaRTY0T21WSjhTU0hEZF90RS1RLUpBbHkxNWt1c3dNLWMteUE1bQ?oc=5,1,2025-12-21 07:35:05+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",South Africa Mass Shooting: 10 Killed and Several Injured as Gunmen Open Fire on Johannesburg Street - The Bridge Chronicle,"Sun, 21 Dec 2025 10:41:28 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxPd2VCN0cwUGdIdnNzOGNsanlKQVpGM0lFN3BxRjJwbzk2MWstRk41ZlFDVUEtMG9JNWdWOWRXU3NVc1FIRkJzdENZc2NxbnB4QzJYYkpkbEFpdHlQckdzX0R0WUJQTFU2clZZZFdpdnJ3cjNnQl94SVd0dUNJMTNKWHlqUlhvU1pET2VRM3FyemMtNXRYVVFnRzJadmdqaTlJYU04ai1zNzZEb2pibnE5YzY3M1FGQm1iXy1yM3otNTljN1dDR0pwTm5R0gHKAUFVX3lxTE93ZUI3RzBQZ0h2c3M4Y2xqeUpBWkYzSUU3cHFGMnBvOTYxay1GTjVmUUNVQS0wb0k1Z1Y5ZFdTc1VzUUhGQnN0Q1lzY3FucHhDMlhiSmRsQWl0eVByR3NfRHRZQlBMVTZyVllkV2l2cndyM2dCX3hJV3R1Q0kxM0pYeWpSWG9TWkRPZVEzcXJ6Yy01dFhVUWdHMlp2Z2ppOUlhTThqLXM3NkRvamJucTljNjczUUZCbWJfLXIzei01OWM3V0NHSnBOblE?oc=5,1,2025-12-21 10:41:28+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Ecuador international Mario Pineida killed in gun attack - MSN,"Sun, 21 Dec 2025 15:52:43 GMT",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNSWFKcDJzRUZCTHlCS1U3ckJpMjBwZUpmSTRRVW84eXllTG5uR0gwUHlIZTY5SHlHTFNLNnJGMnl5X2dpM1lsZk52M2l2YV92MF9FY25GeXR6WlhPYmNrbVdjRUdlMURzTnpxdG80enV4UEZSTHZFQmZSOTlvd0NZWVdqRFNiS0lYUXF2eHJyNHlDZzMzdFgxZFlYRlMwOU1ra1lWdFV2bE4?oc=5,1,2025-12-21 15:52:43+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","Arsenal will go for it against Real Madrid, says Arteta - NST Online","Sun, 21 Dec 2025 08:53:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE5kQldpQUYwUEZGeS1CRVpoRmJoN0x3RzNQbUlRRkpiTFJldkgwYTFidGtzalRRUlpDbXVBVzI1ZXJvTHpxa2lDS0xSTThTMmJ3ZllXenNPTkZJWlh4cVhJOGdhbV9PR0p6WmtESThZZHp1TWI3Ul90eHotamxsS1E?oc=5,1,2025-12-21 08:53:00+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Barca's Denmark defender Christensen suffers cruciate ligament tear - NST Online,"Sun, 21 Dec 2025 14:09:24 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNM284WWRFU2xLdGVEZEtDRE9Oc2dwQl8yUnVDQXIxTmdHR3JuUzI0ckRReTlZVGxmYWJRd25manZNOXV0TnNNV1NCbUxXRmNZT19sbTQycFRYMGdKUVlvRUQwSzJhRmRvZldTM1BHTXRHMjM2bXlhTjZPNkVpZEVJcERaQXJOY3JJQXdXdDU5NjFWbmtad0VtTXJ2NVZDUUVRbXkwbUhhN2tnNm5oWkZzS0pxUFNKX1YtU25sVXlSUWJnM0nSAcMBQVVfeXFMTTNvOFlkRVNsS3RlRGRLQ0RPTnNncEJfMlJ1Q0FyMU5nR0dyblMyNHJEUXk5WVRsZmFiUXduZmp2TTl1dE5zTVdTQm1MV0ZjWU9fbG00MnBUWDBnSlFZb0VEMEsyYUZkb2ZXUzNQR010RzIzNm15YU42TzZFaWRFSXBEWkFyTmNySUF3V3Q1OTYxVm5rWndFbU1ydjVWQ1FFUW15MG1IYTdrZzZuaFpGc0tKcVBTSl9WLVNubFV5UlFiZzNJ?oc=5,1,2025-12-21 14:09:24+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","🚨Liverpool, Man United and Real Madrid among top clubs chasing Leicester City star - the Daily Briefing | Substack","Sun, 21 Dec 2025 18:27:23 GMT",https://news.google.com/rss/articles/CBMigwFBVV95cUxPdERBQmdzdXVQazFKMHBoQXlmX21XTVFJZXdKRjdRWmRQOHRzS3BNQkEzQXNieU5lUkhVUE5RMmNXRVl2d2JJR3RzMlIyVGhIdHI3czZ2U0V2VV9WZVRwUm1IeEZWa1NhTnM5LVdXeWdQbWFueEdMOXBLY3k1cmt6djRtWQ?oc=5,1,2025-12-21 18:27:23+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","Barça 90-80 Joventut Badalona: Great game, great win - FC Barcelona Website","Sun, 21 Dec 2025 16:31:31 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxNVy1RcWlHZF9qQVZYa01ja0EyTERqSW52aWlKZ0p2N3Jkc0tKX2NqMm52bnNhTEY4X2tvSXdSLUtKaU9uc2RKZHlKSGx3WUJUSlgzcDlEcURESUZ3VzVzU19JWjdLQTVpeFBpdVcxOG5tZHZmeFpPMHZ1ZVkxS0E4ZFR0MTVCaXRuMU5hZHZpYThDWGJjVXNCWjFtX0U5WFRQRUMyQ0cyWl9sMGw3Z3ViUXJZRTRKNTQ?oc=5,1,2025-12-21 16:31:31+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Egypt Coach Confident Mohamed Salah Will Rise to the Occasion at AFCON Despite Liverpool Crisis - Republic World,"Sun, 21 Dec 2025 14:23:05 GMT",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOMU41Zk01UERqZzdEdno4NWhIdERQRXVNdXpRNU9QejBBWlhWNGRDcDBTZ1IyV2E1cG5HWlVuSkNmU2NCck9VWWU4Zkh5UHg0OWlDUU1WQkFiYko2VXhyRVZEckNXb0ZhNHl0QlV4eHlScXlBclpVNkZfTmlYUFVUMVRaRkEtUFI4d1ItUTNISFlnN19rOE8zWUlaQ1dWRE5aQm9VV05MMTZ5UjBTMUdzZlVMc1ZqQTVvTXJDbTdvZzRyQzhndUJYS3A5YTlxbEx0dUw2X2YtbHbSAd4BQVVfeXFMTTJ5cnBhWUdxTW9pQmoxeUFKSjdMVU8xaWg1U294OWVfaGE2X1V2NXNndndnNFFVS1RSTFRPU0RBNjVrdi1UMXpMY3J4TDdtdmVaQ2xNb1BvWjRMUGtrLUhBeE41akh6ZzlIZ1B5S085ejY2dW1GLWxYeWx4dWlEbUUwOHhNblQwcHItb3dFd0d5bF9ULTJaeEhBd3YzWVBjQ3dlMnFoQS1xMko3YWZUMWE5d2V4ZERUamJRa1RzNmcyMENXZjFfbHJzLU9yeXlKS2x6M1NFV2d0cWZicVhn?oc=5,1,2025-12-21 14:23:05+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","Barça: Xavi Pascual's team, touched by angels and with a perpetual smile - Diari ARA","Sun, 21 Dec 2025 13:21:56 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTFB1UkJIZjRxYXZLOTZNalFZdHA5TFVrcFlxNTcyZC01bzhOUkd4dnczRlluYXFIVkpzWTFZendQT1VZZkcybjR5Sk1hUnVtLUJjY0lVTXpValdWcTF4bkJ4R29oUjlIUjJnZllRMTQzc3RWb3NVbVhrdlVtSzROZjTSAYQBQVVfeXFMTkFoT3lkbVVndFNEQWVtRWk2MzdENlcydUZtenFoYUhJeGtjc0ZGVmw1ZGxFVTNXa1BxVVFyMVJ0cmFJeGFScHlkWVpMT2ttYUZTWkNiS1Vud05mOWhjelRxRlBJTEc4V0g5cGUwTXE1NjRBWld3dVN4ajI3UkZpUnN6dk9r?oc=5,1,2025-12-21 13:21:56+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")",Bombshell! Florentino will sign the new 'Toni Kroos' in 2026: better and cheaper than Zubimendi - madrid-barcelona.com,"Sun, 21 Dec 2025 19:00:00 GMT",https://news.google.com/rss/articles/CBMizgFBVV95cUxOOEQtaFROQ1RZZ1VaR0Y1QkhfYUZrWWhWakExZFN4YXJUbDZ5VHBHWExsRUlsWjRTcWFjVk9rUWprRjRaQmJUVWpSVU0zNV9id3BaRkJtcmFSTmd5X0R4WlNOa041Zmh6TkM4MkVJMzVZamtKWENQaHhmc2o2UHRtWUF1Q1FvNGFWTUpUUjRtSExZR1pPQ281bVZOQVhVdHFOT2ZyR1ZuSGJBUm4yZF9yS1NBbjVaejRfM1BQbVRpTF8zMzB3Z2FDRFo2MzNudw?oc=5,1,2025-12-21 19:00:00+00:00
"High Level City searches   Spain, English   language","(""Madrid"" OR  ""Barcelona"")  AND (""Bomb"" OR ""explosion"" OR ""shooting"" OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"")","Villarreal vs Barcelona Tips, Predictions and Bet Builder - news.bet365.com","Sun, 21 Dec 2025 11:41:44 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxOZGdFN3ZBRWdrQWprbVJmaDZEa2ZKYzNGVDVVQmV5bExsajVfLXNLSGt4TjRwdTBYaXZJLWJ4X29oS1ByYXBfVHIxYW5jajQyWUM0anMyck1GZTkyMlpmSmc3TTVuWjREM1E3UmZsWnVXZGxNTmgyNEFwcHdNUFJWNVppeEo2cUZXc2l5UmdyVDZSRk16ZjVkZVE4aTVURXE2QW1SbjNCeEc4aFhf?oc=5,1,2025-12-21 11:41:44+00:00
Village Search Bicester and Kildare,"( ""Bicester Village"" OR ""BicesterVillage""  OR ""#BicesterVillage""  OR ""Kildare Village"" OR ""KildareVillage"" OR ""#KildareVillage"" )","Rugby club wins award and receives nearly £2,000 to support community work - Oxford Mail","Mon, 22 Dec 2025 05:00:00 GMT",https://news.google.com/rss/articles/CBMilgFBVV95cUxOc01aWHhOTEUxZUxPVmwtcU9YN1AwY1ExVlgzSFZTbGp3eWhOdGxUZGRHbmNUd1ZwSzRHaHV2ZF8tTDhHbDB5bWRvNFBUREtyNzRqNnF1cDE0MFpBaXdsdVliZ2tjbG1KeFo1dVhKUDE3SUVKVTZuWkd1NHVkNF9tQjJCU2ptdU1hamQxYkZpTkhqeFlJWHc?oc=5,1,2025-12-22 05:00:00+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )","Pictured: Man, 55, killed in London shooting - The Telegraph","Sun, 21 Dec 2025 16:13:00 GMT",https://news.google.com/rss/articles/CBMiiwFBVV95cUxPVExIa2t5MUtSamwxa2VtYkt6eGpaYndzeDluMjJfeF84cjA0Nnlxb0V0bkZ4aUI0WWpfV1ctNjNCd0twTy1vNVU4em9Rb1BuODZmdjM1NTY4dTg0dUFfTjNSd19NOUlRNE5IUUhFNHpTSUx6b1cxakU3N3otWGJ0c3pmS0dqRVJLTjU0?oc=5,1,2025-12-21 16:13:00+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Public warning and increased police presence after man 'shot by firearm' - Oxford Mail,"Sun, 21 Dec 2025 12:28:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxOUGpkWGxhb056Q1FIZDVKajZFUVRXbmUwX2tJSHc5S01hV0RESnBvaWJBYTZiWHdtVnowN1FxNXlUZ0RKTklMR2cwVU03RFp3V29qUTM4TTF2djNTR1pUSlFmbFFYakN2RWdFLUlEZkktRFk0N2xoRk42S2o5Z0FyU3I2R2FXQms1SXBCREhDUVplcEt4enRramptUElEb0xm?oc=5,1,2025-12-21 12:28:00+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",‘Words aren’t enough to thank him’: ‘Magical’ Olympic champion who changed lives and touched hearts bows out in London to standing ovation - Horse & Hound,"Sun, 21 Dec 2025 21:22:39 GMT",https://news.google.com/rss/articles/CBMigwFBVV95cUxQNG1XVDFQUTVRZkJtNEE3eTNTUER2elU0T2tfY0JpU3BocmFXZEJmRGljb292bWgtdDNYNFFNZkZHYUd0TktFaGlrd0ctem1zajMxS3RvTmpHbFo3WFRicE5MZzB5YXJKMUVrYUstbzNCUDhoR3ZsdVI3XzFxRFBIRllKMA?oc=5,1,2025-12-21 21:22:39+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Preacher stabbed at Speakers’ Corner: 'Attacker was trying to kill me' - AOL.com,"Mon, 22 Dec 2025 04:24:10 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxQXzRQRzQ3M2RBOUN1THd6MHh2OUlfOEJhZ0x2VHdDdFJFTDV3cjYwb3N0RVFaeGV4SDJmU3ZjaFlpTjVDRTUyU2h5c1VhTnNrLVd1TW91YWZlbWlfb1V2WE0yX1Y4X0Z1MXNWR1A5RkRaMVNjZTN0YXktUVQ3U0QyMWdXTzB2dmZINTRpaWlhaFExQQ?oc=5,1,2025-12-22 04:24:10+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )","Identifying teen shooting suspect comes with pros and cons, lawyer says - London Free Press","Sun, 21 Dec 2025 19:16:33 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNX1l1MkJfaXBfd1dGd2tkdlE2bk1sWGcxUUpPV2FRMWM4NVV5cVp2ZXJKdVhTc290bF9JSU9lVFVfbE5WbFRGcm9XQlBrSzZ3TXVaU2tnLVpPQXhGek56WkdKNmNZNTRpazdMYWEyaW8wWFdsR3pCcExyLUFkU3NpY2hlZkZYVUw4aXRrakpBbE1yVk91T21ZdnJTLUE0MWlrdGJzNGl3NkZRdw?oc=5,1,2025-12-21 19:16:33+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",One year later: Laurel County fatal police shooting investigation continues - FOX 56 News,"Sun, 21 Dec 2025 18:06:30 GMT",https://news.google.com/rss/articles/CBMitgFBVV95cUxPZWRibXZ2TGVlRDJLb3Q0Qkk2U2s4LW04R0wwVDRNVW0xN1V4d2lFNHlhSm94dmZQaElHS0VSeXZYQkFwUWNCa3hMTzZ2Z0dqRmE2TzY0a081UlRvTlcweFNsc2pEaVZwdFR4bnNUc0Fwa1kyWGNjZHFTaWNLM2NxXzlhSlpQV2pCZFNMNU1MWFFmWWExcEJaNV95WHJFcjlVTGJIN0xaNER4Q04xU2E2Y3IyekR0QdIBtgFBVV95cUxPZWRibXZ2TGVlRDJLb3Q0Qkk2U2s4LW04R0wwVDRNVW0xN1V4d2lFNHlhSm94dmZQaElHS0VSeXZYQkFwUWNCa3hMTzZ2Z0dqRmE2TzY0a081UlRvTlcweFNsc2pEaVZwdFR4bnNUc0Fwa1kyWGNjZHFTaWNLM2NxXzlhSlpQV2pCZFNMNU1MWFFmWWExcEJaNV95WHJFcjlVTGJIN0xaNER4Q04xU2E2Y3IyekR0QQ?oc=5,1,2025-12-21 18:06:30+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Gun crime in Sheffield 'not out of control' - thestar.co.uk,"Mon, 22 Dec 2025 05:40:00 GMT",https://news.google.com/rss/articles/CBMijwFBVV95cUxPLXJCcFprYmxtbzk4a0dwaWdJcmJLVG9LdVFsZ0UwcEdUSUMzODFvaUVUbVVIamZwSENZOXJLanV1U3hXZ3c0ekYtOEJGS3Y1aXozbEdXVlZ1QWlpQmZOVEpyeHEyRVJCYU5PMkxHaWJFbHdKVV9oalN2QThkTkJxRkJwRjFpZ0ZvSk9RNEl1UQ?oc=5,1,2025-12-22 05:40:00+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Elderly ram who thinks he's a dog becomes unlikely family pet - My London,"Sun, 21 Dec 2025 16:46:15 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxPZHpScXdUNUlBMndSTXBqQVRfc3h6VzBLbUhDNk9hZ3RETFl4UUVHUnloTGZpNjdBT0pDNVRvNGNiQmxoemxkR2NrTW91RTEwR3hEQWVmSXZQSm95MDQxanNrVHRGTW80TTNOS0FoRlY4TEk0TjdaeXd6YV82OVU3OTIwZi1iZUk0TTJPONIBjAFBVV95cUxPZHpScXdUNUlBMndSTXBqQVRfc3h6VzBLbUhDNk9hZ3RETFl4UUVHUnloTGZpNjdBT0pDNVRvNGNiQmxoemxkR2NrTW91RTEwR3hEQWVmSXZQSm95MDQxanNrVHRGTW80TTNOS0FoRlY4TEk0TjdaeXd6YV82OVU3OTIwZi1iZUk0TTJPOA?oc=5,1,2025-12-21 16:46:15+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",DVSA outlines MOT rule changes implemented from January 9 - My London,"Sun, 21 Dec 2025 17:12:31 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxPd2F3UFFjWkVOYUEzckRvVlh1QU1MUnNpSUs2cHVkR3BsSUdGVzdDNUpDN0djcWdkYWtiNVYtS2ZBTElVek1Ya0hlZk45SWNFVUVfWWgyeGswQXpxQXdTWmE5Y1I0MEloSjlialVKTGh5cG9ic1ZpcThZTmRUS01OZWREbzk2MjTSAYwBQVVfeXFMTm56NHQ1Wjc5R0RMTlBGRmZDUlZoSnBpd1hIVTlXbTZYazIzR1JWeHB2WEN2clVjTVZrZ3ZqYmR4UmZXd0tReFVBQ2wxaFRmZVA0eWd2RkRKb3ZxR1pPTmJaUXkzay0wZVJ5WTBEZmttYVEwb3VSYjNpeUVHbDlrRFhydTA1eGZRUW1FTVo?oc=5,1,2025-12-21 17:12:31+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )","Two British nationals arrested on suspicion of murder in train stabbing incident, UK police explains - MSN","Sun, 21 Dec 2025 18:16:08 GMT",https://news.google.com/rss/articles/CBMi9wJBVV95cUxNbWN2S1M0eGQ5TDFlaEpMZkNIVzJpdFZNdEhJd3JhSXhCeWpBODJTdkR4RFZMeXJ2Q3RRYXgyRkNSSTg1REFzTlZTNkYtTWFZWHJ4U3MzbDFzNWpNMm5Ua2RsVlB2N1FWRFU2VnFWV2FiMFVfQVVNel80eGZZQy04Wkh1aEdxeTM5S3FiaW94VTlpOWkzbjB0dEEtVnZHM2N4Q05kMU1UMFZhYkMxemxjTmNpdHo5SjVmdk5naVdnYTlHdHJNNnZ5UDdGQmFHbjZwS3piZjBuYUQzdUItWmZja1ctODZESDE0UEc3MVVPNHN5Yld0SGRPRVNnNUs1bUR0UzRNd2NtcjdXZjQ2ZVFmTWdjeHF4TmRBRkJSSmRPbDd4cndXVDV4aFpVcVpZeGE3aUpJQmVGVjdveDZoSHYwWlZYNm1XVmJiZ3Ezb3BLRllGc2QtY0g5T0E5VGJEVEk4Z3p5R3FIOTJlR2IwRHdDQmpZNjFVcTA?oc=5,1,2025-12-21 18:16:08+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Snow bomb worsens as 'nearly whole of England' now set for intense blizzards - Yorkshire Live,"Sun, 21 Dec 2025 10:19:00 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxOdm9Dei1oR2VsMjdEUl9kTjFIS3hmQl81cVRGVkx1dWViUXhNWVJ3cUlPSEcwYXJId0U4eXlGWUU4N2YzQ2pNNG1kMkRVYVp6U3BhNEtXVnl4S3hIa1Bid2k0ZHBEUjMtMm9sMUxETGFnenNyNVRYTHF0SF9ydDBJaU9uN25fLWpjVmpHM3VMMVhNOTDSAZgBQVVfeXFMTWYyOXhVV1N5ZnhQenJRS2VnZ0xkajBJSTEzdGtPN3FXb1BpVHJ5bkNLT3ZRZUlxREZKUmI1U3JoSmRGSkJiWEJQMldQUDRjZTVkMl85SE82YXUzdXRWaWlFdWZnRlFYd2dydjNhWWNtZW5OLS1XSXdYWGp2aDdTTVoxNFVqbVlNZzhlZ2c4eGJtMjFlM0NpZmo?oc=5,1,2025-12-21 10:19:00+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",'I found a tracker in my car - I was horrified to discover who put it there' - My London,"Sun, 21 Dec 2025 16:31:33 GMT",https://news.google.com/rss/articles/CBMikAFBVV95cUxPWjJiVnJpb1REcDgtM2wyU1VmaHBfbFdyLVZ5elBlS2l4RGF1N1lCX2E2SS1xNHhwVzd4QkE5aGs3Tmxya0llSjZRU25NUy1oLWZJYkxlVXd0N0E5R0xzd2ZLU0tvWXdWUTkwTEpnZ3JTbGlUMXhJbmtPZ3BuTWUyaHBuZVF0LWxMQXRsdFR1MnrSAZABQVVfeXFMT1oyYlZyaW9URHA4LTNsMlNVZmhwX2xXci1WeXpQZUtpeERhdTdZQl9hNkktcTR4cFc3eEJBOWhrN05scmtJZUo2UVNuTVMtaC1mSWJMZVV3dDdBOUdMc3dmS1NLb1l3VlE5MExKZ2dyU2xpVDF4SW5rT2dwbk1lMmhwbmVRdC1sTEF0bHRUdTJ6?oc=5,1,2025-12-21 16:31:33+00:00
High Level City searches   UK & Ireland,"(""Dublin"" OR ""Oxford"" OR ""London"") AND (""Bomb"" OR ""explosion"" OR ""shooting""  OR ""Stabbing"" OR ""suspicious package"" OR ""unattended Package"" OR ""explosive"" OR ""bomb threat"" )",Last-minute budget January getaways to beat post-Christmas blues - My London,"Sun, 21 Dec 2025 14:23:27 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxNUzBWbHhqTjZ4RXBPUWw3RmhDRS1BZi1oQWstVmdZc19BZ3JIRzFmQmxjcUptMGFZa2ZGY0JQTGJMZURPSk1OS2JjdnQtS2pYN3V3blpmSkg5eXB2UWNoY1NOU2dOU01vWUVRSGFKSDhRQnVWV3U2dnFRaElGMjNvbUlEWld6R2Iyc2JBOEJKbHdGTklRZmxObNIBmAFBVV95cUxNUzBWbHhqTjZ4RXBPUWw3RmhDRS1BZi1oQWstVmdZc19BZ3JIRzFmQmxjcUptMGFZa2ZGY0JQTGJMZURPSk1OS2JjdnQtS2pYN3V3blpmSkg5eXB2UWNoY1NOU2dOU01vWUVRSGFKSDhRQnVWV3U2dnFRaElGMjNvbUlEWld6R2Iyc2JBOEJKbHdGTklRZmxObA?oc=5,1,2025-12-21 14:23:27+00:00
